,"silent_fraction","nonsense_fraction","splice_site_fraction","missense_fraction","recurrent_missense_fraction","frameshift_indel_fraction","inframe_indel_fraction","lost_start_stop_fraction","missense_to_silent","nonsilent_to_silent","norm_missense_poisition_entropy","norm_mutation_entropy","label"
1488,0.14285715,0.5714286,0.14285715,0,0,0,0,0.14285715,0.25,0.16666667,2,1.4285715,0
1489,0,1,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0.33333334,0,0,0,0.57938015,0
1491,0,1,0,0,0,0,0,0,0,0,0,0,0
1492,0,0,0,0.5,0,0,0,0,0,0,0,1,0
1493,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1494,0,0,0,0,0,0,0,1,0,0,0,0,0
1495,0,0,0,0,0,0,0,1,0,0,0,0,0
1496,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,1.8277293,1.6125122,0
1498,0.16666667,0.5,0,0.16666667,0,0,0,0.16666667,0.33333334,0.2,2,1.3333334,0
1499,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1500,0.2,0.4,0,0,0,0,0.2,0,0.5,0.25,2,1.0277294,0
1501,0,0,0,0,0,0,0,0.4,0,0,0,0,0
1502,0.2,0.2,0,0,0,0.2,0,0.2,1,0.25,0,0.19043629,0
1503,0,1,0,0,0,0,0,0,0,0,2,2,0
1504,0,1,0,0,0,0,0,0,0,0,0,0,0
1505,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1506,0,1,0,0,0,0,0,0,0,0,0,0,0
1507,0,1,0,0,0,0,0,0,0,0,1.871049,1.871049,0
1508,0.14285715,0.5714286,0,0,0,0,0,0.2857143,0.25,0.16666667,2,1.326798,0
1509,0.125,0.375,0.5,0,0,0,0,0,0.33333334,0.14285715,2,0.9166667,0
1510,0.4,0.2,0,0.13333334,0,0.06666667,0,0.2,2,0.6666667,1.5793802,0.9952336,0
1511,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1512,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1513,0.125,0.375,0,0.125,0,0,0,0.25,0.33333334,0.14285715,2,1.0518796,0
1514,0.25,0.25,0,0,0,0,0,0.5,1,0.33333334,0,0.25,0
1515,0,1,0,0,0,0,0,0,0,0,2,2,0
1516,0,0,0,0,0,0,0,0,0,0,0,1,0
1517,0.04761905,0.42857143,0.0952381,0,0,0.1904762,0,0.04761905,0.11111111,0.05,1.5529201,0.91168916,0
1518,0,1,0,0,0,0,0,0,0,0,0,0,0
1519,1,0,0,0,0,0,0,0,0,0,0,0,0
1520,0.06666667,0.33333334,0.13333334,0,0,0.06666667,0,0.4,0.2,0.071428575,1.8277293,0.86308086,0
1521,0,0.75,0.25,0,0,0,0,0,0,0,2,1.75,0
1522,0.6666667,0,0,0,0,0,0,0.33333334,0,2,0,0.57938015,0
1523,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,0,0,0,0,1,0,0,0,0,0
1525,0,0.5,0,0,0,0,0,0.5,0,0,1,1,0
1526,0.16666667,0.6666667,0,0,0,0,0,0.16666667,0.25,0.2,2,1.5,0
1527,0,0.71428573,0.14285715,0,0,0.14285715,0,0,0,0,1.6554588,1.5107387,0
1528,0,1,0,0,0,0,0,0,0,0,1.25,1.25,0
1529,0,1,0,0,0,0,0,0,0,0,2,2,0
1530,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1531,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1532,0,0.75,0.25,0,0,0,0,0,0,0,1.5793802,1.5,0
1533,0.2,0.4,0.1,0.1,0,0,0.1,0,0.5,0.25,1.75,1.219382,0
1534,0,0.5,0.16666667,0,0,0,0,0.33333334,0,0,2,1.371049,0
1535,0,1,0,0,0,0,0,0,0,0,2,2,0
1536,0,0.6,0,0,0,0,0,0.4,0,0,2,1.4277294,0
1537,0,1,0,0,0,0,0,0,0,0,0,0,0
1538,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1539,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
1540,0.21052632,0.6315789,0,0,0.10526316,0,0,0.05263158,0.33333334,0.26666668,1.7964906,1.4641936,0
1541,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1542,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1543,0.14285715,0.71428573,0,0.14285715,0,0,0,0,0.2,0.16666667,2,1.5714285,0
1544,0,0.6666667,0,0,0,0.16666667,0,0,0,0,1.75,1.4087648,0
1545,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,2,1.2043824,0
1546,0,0.8,0.2,0,0,0,0,0,0,0,2,1.8,0
1547,0.33333334,0.5555556,0,0,0,0.11111111,0,0,0.6,0.5,2,1.5555556,0
1548,0.75,0,0,0,0,0,0,0.25,0,3,0,1,1
1549,0,0.6,0,0,0,0,0,0.2,0,0,2,1.4277294,0
1550,0,0.5714286,0,0,0,0,0,0,0,0,1.75,1.2276944,0
1551,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1552,0,0.6,0,0,0,0,0,0.4,0,0,1.5793802,1.2554587,0
1553,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,0.6,0.2,0,0,0,0,0,0,3,1.5,0,0.8,0
1555,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.75,0
1556,0,1,0,0,0,0,0,0,0,0,2,2,0
1557,0,0.44444445,0,0,0,0,0,0.11111111,0,0,2,1.0375074,0
1558,0,0.5,0,0,0,0.16666667,0,0.33333334,0,0,2,1.1934264,0
1559,1,0,0,0,0,0,0,0,0,0,0,0,0
1560,0.2,0.46666667,0.06666667,0.06666667,0,0,0,0.06666667,0.42857143,0.25,1.8982265,1.3172745,0
1561,0.33333334,0.25,0.16666667,0,0,0.083333336,0,0.16666667,1.3333334,0.5,2,1.092981,0
1562,0.33333334,0,0,0,0,0.33333334,0,0,0,0.5,0,0.24604683,0
1563,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1564,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1565,0.33333334,0.33333334,0,0.33333334,0,0,0,0,1,0.5,0,0.33333334,0
1566,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1567,0.5,0.25,0,0,0,0,0,0.25,2,1,0,0.75,0
1568,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
1569,0.1,0.3,0,0,0,0.1,0,0.2,0.33333334,0.11111111,2,0.73310924,0
1570,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,1.6131471,1.5,0
1571,0,0.75,0,0,0,0,0,0.25,0,0,2,1.75,0
1572,0,0,0,0,0,0,0,1,0,0,0,0,0
1573,0,0.25,0,0.25,0,0,0,0.5,0,0,0,0.5,0
1574,0.14285715,0.21428572,0.21428572,0,0,0.071428575,0.14285715,0,0.6666667,0.16666667,2,0.83410686,0
1575,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1576,0.22222222,0.44444445,0,0,0,0.33333334,0,0,0.5,0.2857143,1.75,1.2076745,0
1577,0,0.44444445,0.22222222,0,0,0,0,0.22222222,0,0,2,1.2076745,0
1578,0.25,0.625,0,0,0,0,0,0.125,0.4,0.33333334,1.6554588,1.4583334,0
1579,0,1,0,0,0,0,0,0,0,0,1.796453,1.796453,0
1580,0.23076923,0.61538464,0.07692308,0,0,0,0,0.07692308,0.375,0.3,1.75,1.4906594,0
1581,0.2,0.4,0.2,0,0,0.2,0,0,0.5,0.25,2,1.2,0
1582,0.1,0.7,0.1,0.1,0,0,0,0,0.14285715,0.11111111,1.7373505,1.4454839,0
1583,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1585,0.16666667,0.6666667,0,0,0,0,0,0.16666667,0.25,0.2,1.75,1.371049,0
1586,0.33333334,0,0,0,0,0,0,0.16666667,0,0.5,0,0.48419625,0
1587,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,2,1.2043824,0
1588,0.2,0.4,0.2,0,0,0,0,0,0.5,0.25,1,1.0277294,0
1589,1,0,0,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,1,0,0,0,0,0
1591,0.125,0.375,0.125,0,0,0.125,0,0.125,0.33333334,0.14285715,2,1.0518796,0
1592,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1593,0.33333334,0.5,0,0,0,0,0,0.16666667,0.6666667,0.5,2,1.5,0
1594,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1595,0.23529412,0.3529412,0.05882353,0,0.11764706,0.11764706,0.05882353,0.1764706,0.6666667,0.30769232,1.7420981,1.0721719,1
1596,0.4,0.4,0,0,0,0,0,0.2,1,0.6666667,1,1.2277293,0
1597,0.33333334,0,0,0,0,0,0,0,0,0.5,0,0.24604683,0
1598,0,1,0,0,0,0,0,0,0,0,0,0,0
1599,0.083333336,0.5,0.083333336,0,0,0.083333336,0,0.25,0.16666667,0.09090909,2,1.2307047,0
1600,0.2,0.4,0,0,0,0,0,0,0.5,0.25,2,1.0277294,0
1601,0.15384616,0.3846154,0.23076923,0,0,0,0,0.23076923,0.4,0.18181819,2,1.1869304,0
1602,0,0.75,0,0,0,0,0,0.25,0,0,2,1.75,0
1603,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1604,0.4,0.4,0,0,0,0,0,0.2,1,0.6666667,2,1.4,0
1605,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1606,0.2,0.6,0,0,0,0.2,0,0,0.33333334,0.25,2,1.4,0
1607,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1,0,0,0,0,0,0,0,0,0,0,0,0
1609,0.5,0.16666667,0.16666667,0,0,0,0,0,3,1,0,0.8333333,0
1610,0,0.71428573,0,0,0,0,0,0.2857143,0,0,2,1.6125122,0
1611,0,1,0,0,0,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,1,0,0,0,0,0
1613,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0.24604683,0
1614,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1615,0.3,0.7,0,0,0,0,0,0,0.42857143,0.42857143,1.796453,1.579588,0
1616,0.16666667,0.5,0.16666667,0,0,0,0,0.16666667,0.33333334,0.2,2,1.3333334,0
1617,0.1,0.4,0.1,0,0,0.1,0,0.3,0.25,0.11111111,1.75,0.99897003,0
1618,0,0.85714287,0,0,0,0,0,0.14285715,0,0,1.871049,1.7553694,0
1619,0.2,0.2,0,0,0,0.2,0,0.4,1,0.25,0,0.19043629,0
1620,0.04255319,0.27659574,0.29787233,0.06382979,0,0.27659574,0,0.021276595,0.15384616,0.044444446,1.8180073,0.75241685,1
1621,0.4,0.6,0,0,0,0,0,0,0.6666667,0.6666667,2,1.6,0
1622,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1623,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1624,0.23076923,0.46153846,0,0,0,0.15384616,0,0,0.5,0.3,1.7420981,1.2120879,1
1625,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1626,0.2857143,0.71428573,0,0,0.14285715,0,0,0,0.4,0.4,1.5558336,1.437474,0
1627,0.2,0.6,0.2,0,0,0,0,0,0.33333334,0.25,1.5793802,1.2277293,0
1628,0,1,0,0,0,0,0,0,0,0,0,0,0
1629,0,1,0,0,0,0,0,0,0,0,2,2,0
1630,0.25,0.375,0.125,0,0,0,0,0.125,0.6666667,0.33333334,2,1.2916666,0
1631,0.25,0.25,0,0,0,0.25,0,0,1,0.33333334,0,0.25,0
1632,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1633,0.1,0.3,0,0,0,0,0,0.2,0.33333334,0.11111111,2,0.73310924,0
1634,0,0.5,0.375,0,0,0,0,0.125,0,0,2,1.3018796,0
1635,0.125,0.75,0,0,0,0.125,0,0,0.16666667,0.14285715,1.871049,1.5416666,0
1636,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0
1637,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1638,1,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,1,0,0,0,0,0,0
1640,0,0.25,0.125,0,0,0,0,0.625,0,0,2,0.766265,0
1641,0.2857143,0.2857143,0,0,0,0,0,0.2857143,1,0.4,2,1.0437535,0
1642,0.2,0.4,0.1,0,0,0,0,0.3,0.5,0.25,2,1.2568636,0
1643,0.18181819,0.36363637,0.09090909,0,0,0.09090909,0,0.27272728,0.5,0.22222222,1.5,1.0482929,0
1644,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1646,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1647,0,1,0,0,0,0,0,0,0,0,2,2,0
1648,0.33333334,0.33333334,0.33333334,0,0,0,0,0,1,0.5,0,0.33333334,0
1649,0,1,0,0,0,0,0,0,0,0,1.7896901,1.7896901,0
1650,0.14285715,0.42857143,0.14285715,0,0,0,0,0,0.33333334,0.16666667,2,1.1839408,0
1651,0,0,0,1,0,0,0,0,0,0,0,0,0
1652,0.125,0.125,0.125,0.125,0,0,0,0,1,0.14285715,0,0.33333334,0
1653,0,0,0,0,0,0,0,1,0,0,0,0,0
1654,0.055555556,0.5555556,0.055555556,0,0,0.11111111,0,0,0.1,0.05882353,1.69897,1.1601354,0
1655,0.09090909,0.54545456,0.09090909,0,0,0,0,0.27272728,0.16666667,0.1,1.7420981,1.2244791,0
1656,0.3888889,0.44444445,0.055555556,0,0,0.055555556,0,0,0.875,0.6363636,1.8333334,1.364507,0
1657,0.125,0.625,0,0,0,0.25,0,0,0.2,0.14285715,1.4181657,1.135213,0
1658,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1659,0.2,0.8,0,0,0,0,0,0,0.25,0.25,1.8333334,1.679588,0
1660,0.14285715,0.71428573,0,0,0,0,0,0.14285715,0.2,0.16666667,2,1.5714285,0
1661,0.16666667,0.16666667,0,0,0,0,0,0.33333334,1,0.2,0,0.15086292,0
1662,0,0.625,0.375,0,0,0,0,0,0,0,1.4831882,1.1768796,0
1663,0.25,0.41666666,0.083333336,0,0,0,0,0.25,0.6,0.33333334,1.6554588,1.2131572,0
1664,0,0.5,0.125,0,0,0,0,0.125,0,0,2,1.3018796,0
1665,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,2,1.2043824,0
1666,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1667,0.5,0.25,0,0,0,0,0,0.25,2,1,0,0.75,0
1668,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1669,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1670,0.2857143,0.2857143,0.14285715,0,0,0,0,0.2857143,1,0.4,2,1.1839408,0
1671,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,1,1,0
1672,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1673,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1674,0.15,0.8,0,0,0,0,0,0.05,0.1875,0.1764706,1.875,1.7074487,0
1675,0.11111111,0.6666667,0,0,0,0.11111111,0,0.11111111,0.16666667,0.125,1.6131471,1.2751423,0
1676,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1677,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1679,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0
1680,0,0,0.33333334,0,0,0,0,0,0,0,0,0.57938015,0
1681,0.33333334,0.33333334,0,0.16666667,0,0.16666667,0,0,1,0.5,2,1.3333334,0
1682,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1683,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1684,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1685,0,1,0,0,0,0,0,0,0,0,0,0,0
1686,0,0,0,0,0,0,0,1,0,0,0,0,0
1687,1,0,0,0,0,0,0,0,0,0,0,0,0
1688,0.27272728,0.54545456,0.09090909,0,0,0,0.09090909,0,0.5,0.375,1.871049,1.4928973,0
1689,1,0,0,0,0,0,0,0,0,0,0,0,0
1690,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1691,0,1,0,0,0,0,0,0,0,0,0,0,0
1692,0.375,0.25,0.125,0,0,0.125,0,0.125,1.5,0.6,1,1.0833334,0
1693,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1694,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1695,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1696,0.25,0.25,0,0,0,0,0,0.25,1,0.33333334,0,0.25,0
1697,0,0,0,0,0,0.33333334,0,0.6666667,0,0,0,0,0
1698,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1699,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1700,0,0.6666667,0,0,0,0,0,0.33333334,0,0,0,0.825427,0
1701,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1702,0.125,0.375,0,0,0,0,0,0.375,0.33333334,0.14285715,2,0.9166667,0
1703,0.25,0.25,0.25,0,0,0.25,0,0,1,0.33333334,0,0.5,0
1704,0,0.8,0,0,0,0,0,0,0,0,2,1.8,0
1705,0,0.4,0.4,0,0,0.2,0,0,0,0,2,1.2277293,0
1706,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,1.5793802,1.25,0
1707,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,0,1,0,0,0,0,0,0,0,0,2,2,0
1709,0.42857143,0.5714286,0,0,0,0,0,0,0.75,0.75,2,1.5714285,0
1710,0,0.5,0.25,0,0,0,0,0.25,0,0,2,1.5,0
1711,0.33333334,0.44444445,0,0.11111111,0,0,0.11111111,0,0.75,0.5,2,1.4444444,0
1712,0,1,0,0,0,0,0,0,0,0,0,0,0
1713,0.25,0.25,0.083333336,0,0,0,0,0.33333334,1,0.33333334,2,0.8696025,0
1714,0.5,0,0,0,0,0.5,0,0,0,1,0,0.5,0
1715,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1716,0,0.6,0,0,0,0,0,0.4,0,0,2,1.4277294,0
1717,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1718,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1719,0,1,0,0,0,0,0,0,0,0,0,0,0
1720,1,0,0,0,0,0,0,0,0,0,0,0,0
1721,0,0.42857143,0,0.14285715,0,0.14285715,0,0.2857143,0,0,2,1.1866107,0
1722,0,0,0.5,0,0,0,0,0.5,0,0,0,1,0
1723,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1724,0.2,0,0.2,0,0,0,0,0.6,0,0.25,0,0.3904363,0
1725,0,1,0,0,0,0,0,0,0,0,0,0,0
1726,0.33333334,0.22222222,0,0,0,0,0,0.11111111,1.5,0.5,2,0.941809,0
1727,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1728,0.25,0.25,0,0,0,0,0,0.5,1,0.33333334,0,0.25,0
1729,1,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,1,0,0,0,0,0,0,0,0,0,0,0
1731,0,0.42857143,0,0,0,0.14285715,0,0.2857143,0,0,2,1.0214775,0
1732,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0
1733,0.3846154,0.07692308,0,0,0,0,0,0.46153846,5,0.625,0,0.5145707,0
1734,0.4,0.5,0,0,0,0,0,0.1,0.8,0.6666667,1.6554588,1.379588,0
1735,0,0,0,0,0,0,0,1,0,0,0,0,0
1736,0.42857143,0.42857143,0,0,0,0.14285715,0,0,1,0.75,2,1.4285715,0
1737,0.33333334,0.6,0,0,0,0,0,0,0.5555556,0.5,1.5965633,1.4035987,0
1738,0,0.25,0,0,0,0,0,0.25,0,0,0,0.15563907,0
1739,0,0.25,0,0,0,0,0,0.75,0,0,0,0.15563907,0
1740,1,0,0,0,0,0,0,0,0,0,0,0,0
1741,0.2,0.6666667,0,0,0,0,0,0.13333334,0.3,0.25,1.6762456,1.449019,0
1742,0,0.5,0,0,0,0,0,0.25,0,0,2,1.25,0
1743,0,0.5,0,0,0.33333334,0,0,0.16666667,0,0,1.1587603,0.9355245,0
1744,0.2857143,0.5714286,0,0,0,0,0,0.14285715,0.5,0.4,1.75,1.469655,0
1745,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,1.5793802,1.25,0
1746,0.2,0.2,0,0.2,0,0,0,0.2,1,0.25,0,0.42772937,0
1747,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1748,0,0.33333334,0,0,0,0.33333334,0,0.33333334,0,0,0,0.24604683,0
1749,0.33333334,0.33333334,0,0.33333334,0,0,0,0,1,0.5,0,0.33333334,0
1750,0,0.5,0,0,0,0.25,0,0,0,0,2,1.25,0
1751,0,0.53846157,0.07692308,0,0,0,0,0.3846154,0,0,1.8982265,1.2555505,0
1752,0.16666667,0.25,0,0,0,0,0,0,0.6666667,0.2,2,0.79319644,0
1753,0.27272728,0.54545456,0.09090909,0.09090909,0,0,0,0,0.5,0.375,1.871049,1.44034,0
1754,0,0.75,0,0,0,0,0,0.25,0,0,1.871049,1.5833334,0
1755,0,1,0,0,0,0,0,0,0,0,2,2,0
1756,0.4,0.4,0,0,0,0.2,0,0,1,0.6666667,2,1.4,0
1757,0,0,0,0,0,0,0,1,0,0,0,0,0
1758,0.16666667,0.6666667,0,0,0,0.16666667,0,0,0.25,0.2,2,1.5,0
1759,0,0.4,0.2,0,0,0,0,0.2,0,0,2,1.2277293,0
1760,0.25,0.625,0,0,0,0,0,0.125,0.4,0.33333334,1.8277293,1.5416666,0
1761,0,1,0,0,0,0,0,0,0,0,0,0,0
1762,0.071428575,0,0.2857143,0.071428575,0,0.42857143,0,0.14285715,0,0.07692308,0,0.26051033,1
1763,1,0,0,0,0,0,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0,1,0,0,0,0,0
1765,0.36363637,0.09090909,0,0,0,0,0,0.54545456,4,0.5714286,0,0.4489582,0
1766,0.2857143,0.42857143,0,0.14285715,0,0,0,0.14285715,0.6666667,0.4,2,1.4285715,0
1767,0,1,0,0,0,0,0,0,0,0,0,0,0
1768,0,0.5,0.25,0,0,0,0,0.25,0,0,1.5,1.1666666,0
1769,0.4,0.2,0,0.2,0,0,0,0.2,2,0.6666667,0,0.8,0
1770,0,0.75,0,0,0,0,0,0.25,0,0,2,1.75,0
1771,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1772,0,0.6666667,0,0,0,0,0,0,0,0,2,1.5377157,0
1773,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1774,0,0,0,0,0,0,0,1,0,0,0,0,0
1775,0,0.4,0,0,0,0.2,0,0.4,0,0,2,0.99043626,0
1776,0.23076923,0.46153846,0.15384616,0,0,0,0.07692308,0.07692308,0.5,0.3,2,1.3783883,0
1777,0,1,0,0,0,0,0,0,0,0,0,0,0
1778,0,0.8,0,0,0,0.1,0,0.1,0,0,2,1.739794,0
1779,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1780,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1781,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,0,1,0,0,0,0,0,0,0,0,1.871049,1.871049,0
1783,0,0.75,0,0,0,0,0,0,0,0,2,1.75,0
1784,0.25,0.375,0,0,0,0,0,0.25,0.6666667,0.33333334,2,1.1768796,0
1785,0.2,0.33333334,0,0,0,0,0,0.46666667,0.6,0.25,2,0.998003,0
1786,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1787,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1788,0.14285715,0.5714286,0,0,0,0,0,0.2857143,0.25,0.16666667,2,1.326798,0
1789,0.3,0.6,0,0,0,0,0,0.1,0.5,0.42857143,1.871049,1.539794,0
1790,0,0.75,0,0,0,0,0,0.25,0,0,2,1.75,0
1791,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1792,0,0.6666667,0,0,0,0,0,0.33333334,0,0,1.75,1.4087648,0
1793,0.06666667,0.46666667,0,0,0,0.06666667,0,0,0.14285715,0.071428575,1.8982265,1.0305419,0
1794,0.6666667,0.33333334,0,0,0,0,0,0,2,2,2,1.3333334,0
1795,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1796,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1797,0.27272728,0.45454547,0.09090909,0,0,0,0,0.18181819,0.6,0.375,1.6554588,1.2968737,0
1798,0,0.6666667,0,0.33333334,0,0,0,0,0,0,1,1.2460468,0
1799,0,0.5,0,0,0,0.16666667,0,0,0,0,2,1.1934264,0
1800,0,0.5,0.33333334,0,0,0,0,0.16666667,0,0,1.1587603,1.1131471,0
1801,0,0.25,0.25,0,0,0,0,0.5,0,0,0,0.5,0
1802,0.33333334,0.5,0.16666667,0,0,0,0,0,0.6666667,0.5,1.5793802,1.371049,0
1803,0,0.6,0,0,0,0.4,0,0,0,0,1.1587603,1.0831882,0
1804,0.25,0.375,0,0,0,0.125,0,0,0.6666667,0.33333334,2,1.1768796,0
1805,0,0.15384616,0.23076923,0.07692308,0,0.46153846,0,0,0,0,2,0.5790395,1
1806,0,0.75,0.125,0,0,0,0,0.125,0,0,1.7420981,1.5833334,0
1807,0,1,0,0,0,0,0,0,0,0,1.5,1.5,0
1808,0.2,0.6,0.1,0,0,0,0,0,0.33333334,0.25,1.7420981,1.479588,0
1809,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1810,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1811,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1812,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1813,0.09090909,0.72727275,0.09090909,0,0,0,0,0.09090909,0.125,0.1,1.6666666,1.4261347,0
1814,0.14285715,0.5714286,0.071428575,0,0,0.071428575,0,0.14285715,0.25,0.16666667,1.8333334,1.4071809,0
1815,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,0.13333334,0.23333333,0.36666667,0.06666667,0,0.2,0,0,0.5714286,0.15384616,2,0.8011826,1
1817,0,0.75,0.25,0,0,0,0,0,0,0,2,1.75,0
1818,0,0.6666667,0,0,0,0,0,0,0,0,1.7420981,1.3597934,0
1819,0,1,0,0,0,0,0,0,0,0,2,2,0
1820,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1821,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1822,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1823,0.42857143,0.42857143,0.14285715,0,0,0,0,0,1,0.75,1.5793802,1.326798,0
1824,0.14285715,0.71428573,0,0,0,0,0,0.14285715,0.2,0.16666667,1.8277293,1.469655,0
1825,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1826,0,0.5,0.25,0,0,0,0,0,0,0,2,1.5,0
